endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2023-03-22 12:03,Enamour,Hypertrophy of Heart,2510,1lRmnBFcPe1ddnk34NDg1L,0.769,0.793,7.0,-8.951,1.0,0.0414,0.00183,0.874,0.41,0.549,124.615,4.0
2023-03-22 12:03,Enamour,Hypertrophy of Heart - Extended Mix,294151,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-22 12:11,Enamour,Hypertrophy of Heart - Extended Mix,474219,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-22 12:15,Sound Quelle,Fofan,210500,2erG6loDzSNGyXyeNpAjgV,0.726,0.648,10.0,-7.228,1.0,0.0513,0.0228,0.604,0.16,0.208,119.995,4.0
2023-03-22 12:16,L.GU.,Get Out,73820,2xf60iSTWe7MxfUY3rjCV5,0.604,0.936,9.0,-8.488,1.0,0.0403,0.0103,0.819,0.0973,0.203,122.991,4.0
2023-03-22 12:20,ARTY,Must Be The Love - Enamour Remix,270476,5R7c9BBpXTkkUubsTmqCp4,0.545,0.84,8.0,-9.43,0.0,0.0297,0.0359,0.381,0.231,0.19,125.971,4.0
2023-03-22 12:24,L.GU.,Get Out,225875,2xf60iSTWe7MxfUY3rjCV5,0.604,0.936,9.0,-8.488,1.0,0.0403,0.0103,0.819,0.0973,0.203,122.991,4.0
2023-03-22 12:24,ARTY,Must Be The Love,15268,5R7c9BBpXTkkUubsTmqCp4,0.545,0.84,8.0,-9.43,0.0,0.0297,0.0359,0.381,0.231,0.19,125.971,4.0
2023-03-22 12:29,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-22 12:32,LUPE,Hablarme,202260,1G9IcSJSMDes9bAdElgalh,0.694,0.533,5.0,-8.755,0.0,0.0353,0.0133,0.402,0.0897,0.454,120.02,4.0
2023-03-22 12:38,Steffi,Power Of Anonymity,363192,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-22 12:46,Javi Redondo,Somewhere,462098,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-22 12:53,Tin Man,Pooling Acid,435401,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-22 16:30,Varese,Desaparecer,253918,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-22 16:35,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-22 16:43,Enamour,Hypertrophy of Heart - Extended Mix,474219,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-22 16:57,Steffi,Power Of Anonymity,164040,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-22 18:04,Varese,Desaparecer,7198,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-22 18:07,Steffi,Power Of Anonymity,165790,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-23 07:43,Alma & Mater,Susan - Ada Remix,206966,1rGdO0jhYh53fcUvgyZarX,0.645,0.563,2.0,-16.276,1.0,0.0364,0.00255,0.951,0.085,0.112,122.036,4.0
2023-03-23 08:58,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-23 12:34,Enamour,Hypertrophy of Heart - Extended Mix,125970,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-23 12:38,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-23 12:46,Enamour,Hypertrophy of Heart - Extended Mix,474219,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-23 12:52,Steffi,Power Of Anonymity,363192,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-23 13:05,Javi Redondo,Somewhere,179928,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-23 14:35,Javi Redondo,Somewhere,14373,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-23 14:42,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-23 14:50,Enamour,Hypertrophy of Heart - Extended Mix,474219,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-23 14:56,Steffi,Power Of Anonymity,363192,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-23 15:03,Javi Redondo,Somewhere,462098,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-23 15:11,Tin Man,Pooling Acid,435401,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-23 15:43,Alma & Mater,Susan - Ada Remix,224403,1rGdO0jhYh53fcUvgyZarX,0.645,0.563,2.0,-16.276,1.0,0.0364,0.00255,0.951,0.085,0.112,122.036,4.0
2023-03-23 18:02,Tin Man,Pooling Acid,471,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-23 18:09,Tin Man,Pooling Acid,435401,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-23 18:15,Alma & Mater,Susan - Ada Remix,363981,1rGdO0jhYh53fcUvgyZarX,0.645,0.563,2.0,-16.276,1.0,0.0364,0.00255,0.951,0.085,0.112,122.036,4.0
2023-03-23 18:24,Kettenkarussell,You N Me,542562,7BERUJUJzCMhEheuYIPGwY,0.807,0.35,8.0,-16.648,0.0,0.0682,0.0426,0.895,0.134,0.365,122.022,4.0
2023-03-23 18:32,Lawrence,Illuminated - Kettenkarussell Remix,457522,0FjWbSUSpL2HGc2iKniHuM,0.807,0.375,0.0,-16.276,1.0,0.125,0.123,0.87,0.122,0.296,120.033,4.0
2023-03-23 18:37,Mano Le Tough,Aye Aye Mi Mi,335471,0YqjN0gHXrgl5RirVDp2pa,0.906,0.508,0.0,-7.123,0.0,0.0493,0.0039,0.72,0.676,0.817,119.036,4.0
2023-03-23 18:56,Gunnar Wendel,578 - Omar S Berlin Mix,472456,4YxPTiOmofdoLZIymRDhoj,0.819,0.487,8.0,-14.383,1.0,0.072,0.137,0.909,0.0788,0.555,119.985,4.0
2023-03-23 22:19,Tin Man,Pooling Acid,3114,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-23 22:19,Maroki,Plastic Brain,3624,5rg6hJUAMloybc5SxhPNeH,0.527,0.529,8.0,-9.676,1.0,0.0308,0.0032,0.886,0.305,0.21,153.94,4.0
2023-03-23 22:25,Burial,Stolen Dog,380842,48rJ9CoD46ewlT4zse0CTZ,0.642,0.67,6.0,-13.891,0.0,0.0959,0.614,0.924,0.609,0.512,115.679,4.0
2023-03-23 22:27,Boards of Canada,Constants Are Changing,102053,5ivVLMrixj6Qtw9HgX8EuD,0.222,0.238,5.0,-25.967,1.0,0.0456,0.894,0.898,0.345,0.368,152.332,4.0
2023-03-23 22:31,Eelke Kleijn,Distance - Eli & Fur Remix,247334,26FCmkf36dDhQaw6hJUsSg,0.654,0.871,2.0,-6.524,0.0,0.0399,0.00654,0.818,0.125,0.41,122.981,4.0
2023-03-23 22:31,Tony Allen,Get Together - Folamour in Harmony Remix,8155,0gHPuictbq4OKWXWxtqIWW,0.752,0.627,0.0,-14.151,0.0,0.0583,0.395,0.912,0.228,0.859,119.985,4.0
2023-03-23 22:34,Alistair Hawkins,To the Far Beyond,177133,5mlaTMdXpInrRTmLUwXukp,0.528,0.743,7.0,-14.68,0.0,0.0419,0.511,0.859,0.086,0.138,119.975,4.0
2023-03-23 22:40,Amtrac,Little Tokyo,329520,3jSxsPKF6isTIw5vjwRvDk,0.806,0.748,7.0,-10.249,1.0,0.0708,0.0394,0.885,0.0568,0.479,126.011,4.0
2023-03-23 22:45,Amtrac,Mode / Scanner,311000,7kRLwyHDTLOfy0F1432Hty,0.449,0.808,1.0,-9.107,0.0,0.0517,0.202,0.884,0.121,0.0672,102.003,4.0
2023-03-23 22:49,Dorisburg,Tundra,2655,1UgOnzhPO9rF0yL6MVvDvn,0.792,0.813,4.0,-8.804,1.0,0.0563,0.21,0.902,0.106,0.374,120.996,4.0
2023-03-23 22:49,Nicolas Jaar,Colomb,106649,1Ui2wxssdwnfaZCwxxlW0J,0.616,0.152,0.0,-19.138,0.0,0.198,0.807,0.768,0.744,0.0635,158.046,3.0
2023-03-23 22:59,Starterra,Sky Bridge,612000,0HzEeL9NwuuD2i4kGt5ecc,0.396,0.535,0.0,-15.085,1.0,0.0399,0.407,0.9,0.0876,0.0382,156.01,4.0
2023-03-23 23:09,Starterra,Quantum Mechanics,584000,1e3vl185pv3qqSViibC35d,0.349,0.319,8.0,-16.348,1.0,0.0351,0.139,0.868,0.115,0.0388,177.076,4.0
2023-03-23 23:09,The 1-800,This Might Be It,28458,3gd0ezI3eQVht4P1K2Nbwu,0.491,0.739,4.0,-7.496,0.0,0.0364,0.157,0.213,0.153,0.241,155.975,4.0
2023-03-23 23:51,Parple,Sacred,303040,0h2suJC0puP7zobMWy5IsH,0.745,0.827,5.0,-10.267,1.0,0.0442,4.49e-05,0.911,0.0997,0.308,117.002,4.0
2023-03-24 15:07,Javi Redondo,Somewhere,7360,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-24 15:15,Umoja,La Piragua,518918,0koOGBhhxQimkTxfRTnRtT,0.819,0.519,9.0,-7.846,0.0,0.0897,0.00155,0.898,0.0408,0.43,110.007,4.0
2023-03-24 15:22,Pink Floyd,Comfortably Numb - 2011 Remastered Version,379213,74tWcMU0HBcjxUTUBHuXWl,0.523,0.3,11.0,-16.083,0.0,0.0339,0.116,1.91e-05,0.096,0.194,125.567,4.0
2023-03-24 15:25,Tiken Jah Fakoly,Is It Because I'm Black ?,213066,ID not found,,,,,,,,,,,,
2023-03-24 15:26,Dengue Dengue Dengue,Simiolo,46911,4sMYc0dq5RbY43mlsU63XP,0.68,0.76,6.0,-5.12,0.0,0.161,0.00379,0.914,0.0865,0.923,168.914,4.0
2023-03-24 15:27,La Femme,Hypsoline,23380,4S3w2gVRNnLlbpKlwJTcfj,0.619,0.784,11.0,-5.742,0.0,0.0436,0.0298,0.00711,0.108,0.444,119.985,4.0
2023-03-24 15:30,Pink Floyd,"Another Brick In The Wall, Pt. 1 - 2011 Remastered Version",191293,ID not found,,,,,,,,,,,,
2023-03-24 15:30,Pink Floyd,Stop - 2011 Remastered Version,30733,ID not found,,,,,,,,,,,,
2023-03-24 15:31,Pink Floyd,The Trial - 2011 Remastered Version,38173,ID not found,,,,,,,,,,,,
2023-03-24 15:31,Pink Floyd,Speak To Me - 2011 Remastered Version,8550,ID not found,,,,,,,,,,,,
2023-03-24 15:36,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,284413,ID not found,,,,,,,,,,,,
2023-03-24 15:42,Pink Floyd,Money - 2011 Remastered Version,380080,ID not found,,,,,,,,,,,,
2023-03-24 15:50,Pink Floyd,Us And Them - 2011 Remastered Version,472626,ID not found,,,,,,,,,,,,
2023-03-24 15:53,Pink Floyd,Any Colour You Like - 2011 Remastered Version,205773,4pgoIzUdLQKVzODopMpAbz,0.355,0.459,0.0,-10.211,1.0,0.0363,0.229,0.753,0.143,0.475,143.443,4.0
2023-03-24 15:54,Pink Floyd,Brain Damage - 2011 Remastered Version,24286,ID not found,,,,,,,,,,,,
2023-03-24 15:54,Pink Floyd,Breathe (In The Air) - 2011 Remastered Version,4610,ID not found,,,,,,,,,,,,
2023-03-24 15:58,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,28003,ID not found,,,,,,,,,,,,
2023-03-24 15:58,Pink Floyd,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",228586,ID not found,,,,,,,,,,,,
2023-03-24 16:12,Pink Floyd,Coming Back To Life - 2011 Remaster,31206,ID not found,,,,,,,,,,,,
2023-03-24 16:12,Pink Floyd,"Shine On You Crazy Diamond, Pts. 1-5 - 2011 Remaster",810293,ID not found,,,,,,,,,,,,
2023-03-24 16:18,Pink Floyd,Marooned - 2011 Remaster,329360,ID not found,,,,,,,,,,,,
2023-03-24 16:21,Pink Floyd,Us And Them - 2011 Remastered Version,16326,ID not found,,,,,,,,,,,,
2023-03-24 16:21,Pink Floyd,"Another Brick In The Wall, Pt. 1 - 2011 Remastered Version",191293,ID not found,,,,,,,,,,,,
2023-03-24 16:33,Pink Floyd,Pigs (Three Different Ones) - 2011 Remaster,686346,ID not found,,,,,,,,,,,,
2023-03-24 16:38,Pink Floyd,Lost For Words - 2011 Remaster,314666,ID not found,,,,,,,,,,,,
2023-03-24 16:44,Pink Floyd,On The Turning Away - 2011 Remastered Version,341666,ID not found,,,,,,,,,,,,
2023-03-24 16:47,Pink Floyd,San Tropez - 2011 Remastered Version,222853,ID not found,,,,,,,,,,,,
2023-03-24 16:54,Pink Floyd,Take It Back - 2011 Remaster,372400,ID not found,,,,,,,,,,,,
2023-03-24 16:55,Pink Floyd,Wots ... Uh The Deal - 2011 Remastered Version,80406,ID not found,,,,,,,,,,,,
2023-03-25 09:22,Pink Floyd,The Final Cut - 2011 Remastered Version,114280,ID not found,,,,,,,,,,,,
2023-03-25 09:30,Argy,Love Dose - Tim Engelhardt Remix,462120,1ivZxkRkj4SK0F17lBXgnu,0.808,0.668,10.0,-11.046,0.0,0.047,0.00253,0.913,0.106,0.071,121.989,4.0
2023-03-25 10:24,Joezi,Ven Pa Ca,43157,3LFf4G9tWG7QtV6KAHqywP,0.789,0.81,7.0,-8.8,1.0,0.0441,0.000164,0.854,0.095,0.198,117.412,4.0
2023-03-25 10:27,Habischman,Aperture,210483,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-25 10:31,Stephan Jolk,Overdub,254754,50HmhXP10nLIFfR8VGmz0K,0.804,0.737,11.0,-9.507,0.0,0.0537,0.298,0.895,0.0994,0.553,122.03,4.0
2023-03-25 11:35,Varese,Desaparecer,232501,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-25 12:03,Habischman,Aperture,56867,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-25 12:04,Habischman,Aperture,6665,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-25 12:08,Habischman,Aperture,210483,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-25 12:12,Stephan Jolk,Overdub,254754,50HmhXP10nLIFfR8VGmz0K,0.804,0.737,11.0,-9.507,0.0,0.0537,0.298,0.895,0.0994,0.553,122.03,4.0
2023-03-25 12:14,Varese,Desaparecer,77139,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-25 12:26,Habischman,Aperture,106020,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-25 13:01,Habischman,Aperture,147237,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-26 12:15,Midnight Magic,I Found Love - Perel Remix - Single Edit,10086,5QVhh6xxMNeROy3ZYsb5QJ,0.735,0.768,11.0,-8.524,1.0,0.0509,0.0107,0.0051,0.513,0.507,125.987,4.0
2023-03-26 12:33,Desireless,Voyage voyage,235400,5ZYAuuGmA0Vf4FPOXT1lal,0.573,0.869,8.0,-8.532,0.0,0.0392,0.151,0.318,0.124,0.562,123.52,4.0
2023-03-26 13:37,Desireless,Voyage voyage,266600,5ZYAuuGmA0Vf4FPOXT1lal,0.573,0.869,8.0,-8.532,0.0,0.0392,0.151,0.318,0.124,0.562,123.52,4.0
2023-03-26 13:41,Depeche Mode,Enjoy the Silence,257630,4dEAftZd6r7CchqWvA3FwH,0.639,0.786,0.0,-9.158,0.0,0.0382,0.0627,0.0861,0.308,0.805,113.072,4.0
2023-03-26 14:08,Alphaville,Sounds Like a Melody - 2019 Remaster,205609,5P7kqwvml6sWYlyXcjjYfH,0.7,0.802,11.0,-6.966,0.0,0.037,0.0422,0.17,0.239,0.445,97.189,4.0
2023-03-26 20:15,Perel,Jesus Was An Alien - Club Edit,476750,32tHbEp4DBS4AkTNvRUyQy,0.561,0.738,2.0,-9.656,1.0,0.0281,6.58e-05,0.125,0.405,0.23,123.012,4.0
2023-03-26 20:21,Hammer,Navigator,341575,69cNT4oOmlJyV9CUqDKyKt,0.67,0.674,4.0,-10.735,0.0,0.0396,0.0111,0.859,0.0739,0.367,125.963,4.0
2023-03-26 20:29,Bicep,Dahlia,470281,73Y9iyZrhvVP2YTWoZBRlp,0.72,0.767,9.0,-7.479,0.0,0.063,0.0075,0.494,0.0934,0.346,122.998,4.0
2023-03-26 20:33,Bicep,Meli (I),229989,2sLPNpaKUwfnxZIr2MtQ8L,0.319,0.492,3.0,-9.188,0.0,0.0339,0.764,0.987,0.121,0.0575,121.973,4.0
2023-03-26 20:34,Interstellar Funk,Into The Echo,64498,6RmMOy74puLTxRGILn3rif,0.478,0.861,10.0,-9.754,0.0,0.0297,0.0027,0.838,0.0571,0.631,120.008,4.0
2023-03-26 20:40,Perel,Alles,367880,1h7PBG0WR5d2lM51IrPx5v,0.728,0.589,9.0,-7.173,0.0,0.0291,0.0793,0.491,0.295,0.415,120.976,4.0
2023-03-26 20:48,Perel,Spuistraat,486250,5xej8SRNSkbEvLvQTovrmz,0.69,0.877,10.0,-10.579,0.0,0.0466,5.55e-06,0.899,0.117,0.309,123.005,4.0
2023-03-26 20:51,Jack J,Only You Know Why,1180,2zUfjIv3zIfSwYD0fI3leh,0.808,0.487,7.0,-10.886,1.0,0.0343,0.0699,0.124,0.139,0.717,127.984,4.0
2023-03-26 20:51,Perel,Real,185193,3t9ZWrJMwJbJEXYzYrPOBL,0.673,0.769,2.0,-11.596,1.0,0.0446,0.000492,0.866,0.0991,0.301,123.018,4.0
2023-03-26 21:13,Perel,Matrix,156300,6TGaoiwDkG3w4d2UMQermN,0.719,0.557,11.0,-18.502,1.0,0.054,0.0321,0.833,0.567,0.742,120.985,4.0
2023-03-27 08:51,Habischman,Aperture,210483,1ORcvy3gEhHOPvf2t2xz9s,0.661,0.566,4.0,-9.872,0.0,0.0529,0.00233,0.523,0.107,0.22,123.988,3.0
2023-03-27 08:55,Stephan Jolk,Overdub,254754,50HmhXP10nLIFfR8VGmz0K,0.804,0.737,11.0,-9.507,0.0,0.0537,0.298,0.895,0.0994,0.553,122.03,4.0
2023-03-27 09:00,Varese,Desaparecer,260000,1mbA8WPUU8vUQzjyULTTCd,0.694,0.86,0.0,-7.917,1.0,0.031,0.128,0.00582,0.0908,0.443,123.016,4.0
2023-03-27 09:07,Enamour,Hypertrophy of Heart - Extended Mix,474219,0WKz2doIvlDJ6I0SyTyynR,0.818,0.748,4.0,-9.449,0.0,0.0498,0.00506,0.88,0.05,0.457,121.995,4.0
2023-03-27 12:23,Steffi,Power Of Anonymity,23243,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-27 14:31,Steffi,Power Of Anonymity,340196,758cH3n0uqawU5mwKqdrgW,0.608,0.575,7.0,-14.029,1.0,0.0805,0.00203,0.878,0.098,0.809,120.024,4.0
2023-03-27 14:39,Javi Redondo,Somewhere,462098,3UVDsNID8rk5IM3fzwp3FL,0.744,0.838,1.0,-12.138,1.0,0.0409,0.00108,0.847,0.111,0.947,107.994,4.0
2023-03-27 14:46,Tin Man,Pooling Acid,435401,7J5uWgdaXAr8JmB4mlR9lP,0.817,0.694,9.0,-9.229,1.0,0.0371,0.0566,0.896,0.111,0.453,129.999,5.0
2023-03-27 14:52,Alma & Mater,Susan - Ada Remix,363981,1rGdO0jhYh53fcUvgyZarX,0.645,0.563,2.0,-16.276,1.0,0.0364,0.00255,0.951,0.085,0.112,122.036,4.0
2023-03-27 15:01,Kettenkarussell,You N Me,542562,7BERUJUJzCMhEheuYIPGwY,0.807,0.35,8.0,-16.648,0.0,0.0682,0.0426,0.895,0.134,0.365,122.022,4.0
2023-03-27 15:09,Lawrence,Illuminated - Kettenkarussell Remix,457522,0FjWbSUSpL2HGc2iKniHuM,0.807,0.375,0.0,-16.276,1.0,0.125,0.123,0.87,0.122,0.296,120.033,4.0
2023-03-27 15:15,Mano Le Tough,Aye Aye Mi Mi,335471,0YqjN0gHXrgl5RirVDp2pa,0.906,0.508,0.0,-7.123,0.0,0.0493,0.0039,0.72,0.676,0.817,119.036,4.0
2023-03-27 15:24,Gunnar Wendel,578 - Omar S Berlin Mix,556083,4YxPTiOmofdoLZIymRDhoj,0.819,0.487,8.0,-14.383,1.0,0.072,0.137,0.909,0.0788,0.555,119.985,4.0
2023-03-27 15:31,Octogen,The Journeyman,432013,3R8ycAt7udpTE4Wq58KikQ,0.694,0.691,6.0,-6.281,0.0,0.056,0.0706,0.753,0.0956,0.779,126.995,4.0
2023-03-27 15:36,Innere Tueren,Eden,294000,6DncRyPlv9q2gzsgik6rM3,0.0863,0.35,0.0,-12.556,0.0,0.033,0.718,0.968,0.151,0.0594,77.013,3.0
2023-03-27 15:42,Leon Vynehall,Mothra,339400,4jKudQqZgoQMhOvpGdcnYi,0.729,0.424,6.0,-12.845,1.0,0.0558,0.533,0.716,0.218,0.132,133.008,4.0
2023-03-27 15:47,DJ Koze,Nices Wölkchen,331093,0RS6yzWVJKLYyLagYGpst3,0.683,0.535,1.0,-13.859,1.0,0.0359,0.029,0.674,0.11,0.234,120.005,4.0
2023-03-27 15:50,Space Dimension Controller,2357 A.D.,156918,6zyZk3KUtCjrQSbNkOaAtl,0.478,0.378,3.0,-16.946,0.0,0.0469,0.946,0.866,0.136,0.199,192.1,5.0
2023-03-27 15:57,Strapontin,Reading Comments,442149,33xErO11lKtvluYFucAfJr,0.722,0.713,4.0,-7.559,1.0,0.0442,0.0231,0.704,0.109,0.249,113.971,3.0
2023-03-27 16:02,The Mole,Down the Hallway,313027,1qEw3lUMmwdrEM2ezhIjRb,0.69,0.5,10.0,-14.448,0.0,0.0515,0.015,0.819,0.113,0.169,114.537,4.0
2023-03-27 16:10,Mano Le Tough,Your Heavy Head,450131,7iYALoJRIFslSdlP6gAKop,0.666,0.462,7.0,-10.177,1.0,0.0373,0.0599,0.768,0.0898,0.656,119.998,4.0
2023-03-27 16:16,Pional,One Night Stand - Original Mix,378536,3MZFBBRxRC96N55cHnGcQJ,0.796,0.459,5.0,-13.408,0.0,0.0636,0.0118,0.782,0.366,0.405,123.021,4.0
2023-03-27 16:21,Maroki,Plastic Brain,304146,5rg6hJUAMloybc5SxhPNeH,0.527,0.529,8.0,-9.676,1.0,0.0308,0.0032,0.886,0.305,0.21,153.94,4.0
2023-03-27 16:29,Larry Heard,The Sun Can't Compare - Long Version,467333,6bz95TTVTh00EpsSC9aNRV,0.804,0.686,10.0,-8.785,0.0,0.0481,0.00691,0.766,0.104,0.673,125.014,4.0
2023-03-27 16:37,Carrot Green,Sinos / Sina,470000,0ZH7SOtC7SQsmA97htc1ut,0.676,0.729,7.0,-9.74,1.0,0.0481,0.196,0.877,0.128,0.209,124.995,4.0
2023-03-27 16:43,Perel,Die Dimension - Jayda G Remix,375182,1hS4QXD4NJRmMQxG0pwqvO,0.846,0.679,9.0,-8.408,0.0,0.0505,0.0856,0.749,0.0978,0.758,127.001,4.0
2023-03-27 16:47,Dorisburg,Rytm804 - Mixed,257054,2DCOvNVmC85q53uJfW9iYF,0.783,0.633,9.0,-12.723,0.0,0.0451,0.161,0.872,0.109,0.0814,125.599,4.0
2023-03-27 16:55,KnoR,It's Happening - DJ Hell & Sepalot Remix,406717,4j0yPJhfkNk3MtZWDlnxp7,0.789,0.669,8.0,-8.223,0.0,0.0441,0.016,0.669,0.0493,0.612,124.003,4.0
2023-03-27 17:01,Burial,Stolen Dog,380842,48rJ9CoD46ewlT4zse0CTZ,0.642,0.67,6.0,-13.891,0.0,0.0959,0.614,0.924,0.609,0.512,115.679,4.0
2023-03-27 17:03,Boards of Canada,Constants Are Changing,102053,5ivVLMrixj6Qtw9HgX8EuD,0.222,0.238,5.0,-25.967,1.0,0.0456,0.894,0.898,0.345,0.368,152.332,4.0
2023-03-27 17:06,Nicolas Jaar,Colomb,202762,1Ui2wxssdwnfaZCwxxlW0J,0.616,0.152,0.0,-19.138,0.0,0.198,0.807,0.768,0.744,0.0635,158.046,3.0
2023-03-27 17:13,Burial,Loner,448314,0ny6ofH1xx6bDGQGHhwEws,0.568,0.89,1.0,-10.558,1.0,0.0581,0.799,0.863,0.249,0.315,129.732,4.0
2023-03-27 17:19,Kerala Dust,"Moonbeam, Midnight, Howl",341088,4TGDSeSPvNW1t9lEApQOVE,0.781,0.494,5.0,-11.04,0.0,0.036,0.079,0.618,0.103,0.559,114.0,4.0
2023-03-27 17:31,Burial,Ashtray Wasp,704985,0fwQ9fadr2bfcvK4Icq0Yz,0.487,0.656,7.0,-12.366,1.0,0.208,0.631,0.904,0.0695,0.409,125.834,4.0
